id,condition,regulation,difficulty,financial_domain,risk_level,governance_axis,G1_score,G1_rationale
Q279,baseline,EU_AI_ACT,intermediate,insurance,high,G2,0.6,"The response includes some correct elements regarding risk assessment and mitigation measures but lacks specific details on training data representation, performance testing, and fundamental rights analysis as required by Article 9(9)."
Q280,baseline,EU_AI_ACT,intermediate,common,medium,G3,0.6,The response contains some correct elements regarding log retention and requirements but lacks specific details about the retention period being context-dependent and does not mention the need for accessibility or the role of vendors in log retention.
Q281,baseline,EU_AI_ACT,intermediate,common,medium,G4,0.6,The response includes some correct elements regarding risk assessment and stakeholder consultation but lacks specific details on the Annex III classification process and the relevant categories for financial institutions.
Q282,baseline,EU_AI_ACT,intermediate,common,medium,G3,0.8,The AI response accurately addresses the need for documentation updates in relation to significant changes but lacks specific details on what constitutes a substantial modification and the comprehensive review requirements.
Q283,baseline,EU_AI_ACT,basic,common,low,G4,0.8,"The AI response accurately identifies key types of guidelines to monitor and suggests incorporation strategies, but it omits specific details from the ground truth regarding the nuances of risk classification and the monitoring strategy for the AI Review Committee."
Q284,baseline,EU_AI_ACT,advanced,common,high,G4,0.6,"The AI response includes some relevant measures but lacks specific details and key enhancements outlined in the ground truth, such as proactive customer communication and external independent validation."
Q285,baseline,EU_AI_ACT,intermediate,common,medium,G4,0.8,The response accurately identifies the potential for High-Risk classification under Annex III §2 but lacks specific details about the 'safety component' qualifier and the nuances of the bank's AI application.
Q286,baseline,EU_AI_ACT,basic,common,low,G3,0.8,The response accurately addresses the requirement for clarity and comprehensibility in vendor instructions but omits specific content requirements and training materials outlined in the ground truth.
Q287,baseline,EU_AI_ACT,advanced,lending,high,G2,0.8,"The AI response accurately describes the concept of 'built-in' oversight and includes relevant elements, but it lacks specific details from the ground truth regarding the technical features and measures required by Article 14(3)."
Q288,baseline,EU_AI_ACT,advanced,common,high,G2,0.6,"The AI response includes some correct elements regarding risk assessment and mitigation strategies but lacks specific details and steps outlined in the ground truth, such as the proactive monitoring obligation and the comprehensive update process for risk management."
Q289,baseline,EU_AI_ACT,intermediate,common,high,G4,0.8,"The response accurately outlines the responsibilities of the bank and vendors but omits some specific details from the ground truth, such as the need for cooperation in compliance and the specifics of contractual allocations."
Q290,baseline,EU_AI_ACT,advanced,common,high,G2,0.6,The response captures some key elements of Article 5(1)(a) but lacks specific details about what constitutes prohibited manipulation and the distinction between legitimate nudging and harmful practices.
Q291,baseline,EU_AI_ACT,intermediate,lending,high,G1,0.8,The AI response covers most key accuracy metrics and maintenance practices but omits some specific metrics and details outlined in the ground truth.
Q292,baseline,EU_AI_ACT,advanced,common,high,G4,0.6,"The response includes some relevant elements regarding coordination strategies but lacks specific details on the dual role of BaFin, risks involved, and practical coordination measures outlined in the ground truth."
Q293,baseline,EU_AI_ACT,intermediate,common,high,G4,0.6,The response includes some relevant provisions from the EU AI Act but lacks several critical specific obligations and details outlined in the ground truth answer.
Q294,baseline,EU_AI_ACT,advanced,lending,high,G2,1.0,"The AI response accurately identifies the exploitation of vulnerabilities in financially distressed individuals and aligns with the key elements of Article 5(1)(b), providing a thorough analysis and conclusion."
Q295,baseline,EU_AI_ACT,intermediate,common,medium,G3,0.6,"The response includes some relevant elements of the EU AI Act's transparency requirements but omits key details and recommendations from the ground truth, particularly regarding the specific articles and comprehensive disclosure practices."
Q296,baseline,EU_AI_ACT,advanced,common,medium,G4,0.6,"The response includes some correct elements of risk management but lacks specific details on the required quarterly and annual review cycles, as well as event-triggered reviews outlined in the ground truth."
Q297,baseline,EU_AI_ACT,intermediate,investment,medium,G4,0.8,The AI response accurately addresses key aspects of preparation for potential Annex III expansion but omits specific details about voluntary compliance measures and the importance of engaging with financial sector associations.
Q298,baseline,EU_AI_ACT,intermediate,lending,medium,G2,0.6,The response includes some relevant points about compliance with the EU AI Act but lacks specific actionable details on how to proactively advance financial inclusion as outlined in the ground truth.
Q299,baseline,EU_AI_ACT,advanced,common,high,G4,0.6,"The response contains some correct elements regarding the frameworks but lacks specific details on the convergence and divergence points, and it does not fully capture the comprehensive nature of the ground truth analysis."
Q300,baseline,EU_AI_ACT,advanced,common,high,G4,0.4,"The AI response contains significant omissions and inaccuracies regarding specific articles and requirements from the EU AI Act, Korean AI Basic Act, and NIST AI RMF, failing to provide a comprehensive and accurate mapping of the governance lifecycle."
Q001,rag,NIST_AI_RMF,basic,common,high,G4,0.8,"The response accurately outlines key roles and responsibilities for the AI Review Committee, aligning with NIST AI RMF principles, but it includes some additional details that, while relevant, are not explicitly required by the ground truth."
Q002,rag,NIST_AI_RMF,basic,common,medium,G4,0.8,The response accurately addresses the need for understanding and documenting regulatory requirements but omits specific details about the Korean AI Basic Act and the need for a regulatory mapping matrix.
Q003,rag,NIST_AI_RMF,intermediate,common,high,G1,0.8,The response accurately outlines the process for defining and documenting risk tolerance levels but omits specific references to the NIST AI RMF sections and key elements such as quantitative thresholds and escalation triggers.
Q004,rag,NIST_AI_RMF,intermediate,common,medium,G3,1.0,"The AI response accurately identifies all seven trustworthiness characteristics from the NIST AI RMF and provides detailed reflections on how each should be integrated into financial AI governance, aligning with the ground truth."
Q005,rag,NIST_AI_RMF,basic,common,medium,G4,0.6,The response includes relevant governance elements and risk assessment strategies but lacks specific details on maintaining a centralized AI system registry and prioritizing review frequency based on risk level as outlined in the ground truth.
Q006,rag,NIST_AI_RMF,advanced,common,medium,G2,0.6,"The response includes some relevant elements regarding decommissioning but lacks specific details from the NIST AI RMF requirements, such as the need for an impact assessment, a transition plan, and notification of affected customers."
Q007,rag,NIST_AI_RMF,intermediate,common,high,G4,0.8,The response accurately captures the key responsibilities of executive leadership under NIST AI RMF but omits specific details about the approval of AI risk policy and the need for documentation of executive decisions.
Q008,rag,NIST_AI_RMF,advanced,lending,high,G2,0.8,The AI response accurately addresses the key elements of defining human-AI roles and responsibilities but omits specific criteria for human overrides and minimum competency requirements for loan officers.
Q009,rag,NIST_AI_RMF,basic,common,low,G4,0.6,"The response includes some relevant training requirements but lacks specific details about role differentiation, practical scenarios, and the periodic nature of training as outlined in the ground truth."
Q010,rag,NIST_AI_RMF,intermediate,common,medium,G4,0.8,"The response accurately addresses the need for a safety-first culture and documentation practices but omits specific details from the ground truth, such as the 'speak up' policy and the celebration of risk identification."
Q011,rag,NIST_AI_RMF,intermediate,common,high,G4,0.8,"The response accurately addresses key aspects of managing third-party AI risks but omits specific requirements from NIST AI RMF, such as the need for vendor contracts and contingency plans for high-risk systems."
Q012,rag,NIST_AI_RMF,advanced,common,high,G2,0.8,"The response accurately identifies several key risks associated with pre-trained models and provides relevant recommendations, but it omits specific details from the ground truth, such as the requirement for pre-deployment evaluation and customer disclosure."
Q013,rag,NIST_AI_RMF,basic,lending,high,G1,0.8,The response covers most key elements required by NIST AI RMF MAP but omits specific details such as the exact user population and performance metrics.
Q014,rag,NIST_AI_RMF,intermediate,lending,high,G1,0.6,"The response captures some relevant elements of risk tolerance but lacks specific details such as performance thresholds, fairness metrics, and regulatory compliance requirements as outlined in the ground truth."
Q015,rag,NIST_AI_RMF,basic,lending,low,G1,0.6,The response includes relevant elements of the NIST AI RMF but lacks specific details about the business value assessment criteria outlined in the ground truth.
Q016,rag,NIST_AI_RMF,intermediate,insurance,high,G1,0.6,"The response identifies some relevant aspects of categorization and knowledge limits but lacks specific details on the AI system's classification as a risk estimation and classification system, and it does not mention the required documentation of training data scope or the classification under the EU AI Act."
Q017,rag,NIST_AI_RMF,intermediate,insurance,high,G2,0.8,"The AI response accurately addresses key aspects of human oversight processes but omits specific details from the ground truth, such as the frequency of aggregate human review and the appeals process for customers."
Q018,rag,NIST_AI_RMF,intermediate,fraud_detection,medium,G2,0.6,"The response includes some relevant elements regarding risks and impacts but lacks specific details required by NIST AI RMF MAP 5.1 and MAP 5.2, such as quantifying false positive rates and establishing a customer appeal process."
Q019,rag,NIST_AI_RMF,advanced,fraud_detection,high,G4,0.6,"The response includes some relevant legal and technical risk considerations but lacks specific details required by the NIST AI RMF, such as the need for internal risk controls and specific assessments related to the vendor's AI model."
Q020,rag,NIST_AI_RMF,basic,investment,high,G1,0.6,"The response includes some correct elements regarding documentation requirements but lacks specific details about the intended purpose, legal context, and deployment settings as outlined in the ground truth."
Q021,rag,NIST_AI_RMF,intermediate,lending,high,G1,0.6,"The response includes some relevant points about risk measurement and oversight but lacks specific details on the required performance metrics such as accuracy, fairness, explainability, stability, and business impact metrics as outlined in the ground truth."
Q022,rag,NIST_AI_RMF,advanced,lending,high,G2,0.8,"The AI response addresses key aspects of the governance question and outlines appropriate actions, but it lacks specific mention of the 17-percentage-point approval gap and the need for immediate committee action as emphasized in the ground truth."
Q023,rag,NIST_AI_RMF,intermediate,common,high,G1,0.4,"The response contains significant omissions regarding specific testing requirements outlined in the NIST AI RMF, such as holdout validation, stress testing, boundary testing, fail-safe testing, fairness testing, and adversarial testing."
Q024,rag,NIST_AI_RMF,advanced,common,high,G2,0.4,The response contains some relevant points about risk management and oversight but lacks specific details required by NIST AI RMF Measure 2.7 regarding adversarial attacks and does not address the critical evaluation areas outlined in the ground truth.
Q025,rag,NIST_AI_RMF,intermediate,lending,high,G3,0.8,The response accurately addresses the need for explainability and transparency in AI decision-making but lacks specific references to NIST AI RMF Measures 2.8 and 2.9 and does not detail the requirement for identifying the top factors influencing the decision.
Q026,rag,NIST_AI_RMF,intermediate,common,high,G3,0.6,"The response includes some relevant elements of privacy risk evaluation but lacks specific details and key requirements outlined in the NIST AI RMF, such as data minimization and re-identification risk."
Q027,rag,NIST_AI_RMF,intermediate,lending,high,G1,0.8,The response accurately addresses the detection and response to model drift but omits specific details about quantifying degradation and assessing business impact as outlined in the ground truth.
Q028,rag,NIST_AI_RMF,basic,common,medium,G2,0.6,"The response includes some relevant elements and aligns with the NIST AI RMF principles, but it lacks specific details from the ground truth, such as the establishment of dedicated complaint channels and defined response SLAs."
Q029,rag,NIST_AI_RMF,advanced,common,high,G4,0.8,"The response accurately addresses the need for independent review and implementation recommendations but omits specific details from the ground truth, such as the involvement of domain experts and affected communities."
Q030,rag,NIST_AI_RMF,advanced,lending,high,G4,0.6,"The response includes some relevant elements from the NIST AI RMF but lacks specific details about the go/no-go framework, such as performance thresholds and regulatory compliance requirements."
Q031,rag,NIST_AI_RMF,intermediate,lending,high,G4,0.6,"The response includes some relevant risk management strategies but lacks specific details on the NIST AI RMF options for mitigating, transferring, avoiding, or accepting the risk, as well as the importance of documenting the chosen response."
Q032,rag,NIST_AI_RMF,advanced,common,high,G2,0.6,The response includes some correct elements regarding incident identification and human oversight but lacks specific details on the required immediate actions and regulatory notifications outlined in the ground truth.
Q033,rag,NIST_AI_RMF,intermediate,common,medium,G4,0.6,"The AI response includes some relevant elements for continuous improvement but lacks specific measurable targets, a detailed improvement roadmap, and engagement with external experts as outlined in the ground truth."
Q034,rag,NIST_AI_RMF,advanced,common,high,G4,0.6,"The response includes some correct elements regarding the handling and documentation of residual risks but lacks specific details and steps outlined in the ground truth, such as formal acceptance by the Board Risk Committee and communication to downstream users."
Q035,rag,NIST_AI_RMF,intermediate,common,medium,G4,0.6,"The response includes some relevant elements regarding sustaining AI system value and deactivation criteria, but it lacks specific details from the NIST AI RMF, such as the scheduled model refresh cycles and the deactivation trigger matrix."
Q036,rag,NIST_AI_RMF,basic,common,low,G4,0.8,The AI response accurately addresses the need for diverse perspectives in AI risk management but lacks specific details on the types of diversity required as outlined in the ground truth.
Q037,rag,NIST_AI_RMF,intermediate,common,low,G3,0.6,"The response includes some relevant elements about stakeholder engagement and continuous improvement but lacks specific details and mechanisms outlined in the ground truth, such as the formal feedback adjudication process and specific examples for financial institutions."
Q038,rag,NIST_AI_RMF,intermediate,compliance,high,G1,0.8,The AI response accurately covers many key aspects of the NIST AI RMF requirements but omits specific legal contexts and detailed positive impacts as outlined in the ground truth.
Q039,rag,NIST_AI_RMF,basic,common,low,G4,0.6,"The response includes relevant elements of the NIST AI RMF but lacks specific details about the required measures for assessing environmental impact, such as energy consumption metrics and vendor selection criteria."
Q040,rag,NIST_AI_RMF,advanced,common,medium,G4,0.6,"The response includes some correct elements about flexibility and stakeholder engagement but lacks specific details on the steps outlined in the ground truth, such as conducting a Current Profile assessment and defining a Target Profile."
Q041,rag,NIST_AI_RMF,intermediate,investment,medium,G1,0.6,The response contains some correct elements regarding the importance of defining application scope and operator proficiency but lacks specific details and requirements outlined in the ground truth.
Q042,rag,NIST_AI_RMF,advanced,insurance,high,G1,0.8,"The AI response accurately captures the essence of the NIST AI RMF requirements for demonstrating generalizability but omits specific details such as temporal, geographic, and demographic validation methods."
Q043,rag,NIST_AI_RMF,advanced,common,high,G2,0.6,"The AI response includes some correct elements regarding bias identification and recommended actions, but it lacks specific details on immediate containment, root cause analysis, and regulatory notification as outlined in the ground truth."
Q044,rag,NIST_AI_RMF,basic,common,low,G4,0.8,"The response accurately addresses key elements of the NIST AI RMF but omits specific details such as the need for annual briefings, independent assurance, and the inclusion of AI risk as a standing agenda item."
Q045,rag,NIST_AI_RMF,intermediate,common,medium,G1,0.6,"The response includes some relevant risk contexts and considerations but lacks specific details about intended purposes, knowledge limits, legal context, and deployment settings as required by NIST AI RMF."
Q046,rag,NIST_AI_RMF,advanced,common,high,G1,0.6,The response includes some relevant elements from the NIST AI RMF but lacks specific details about the required metrics and benchmarks for accuracy and hallucination rates as outlined in the ground truth.
Q047,rag,NIST_AI_RMF,intermediate,common,medium,G4,0.4,"The AI response contains significant omissions regarding the specific steps outlined in the NIST AI RMF's MANAGE function, such as the pre-review package requirement and the structured voting process, leading to a mostly inaccurate representation of the governance question."
Q048,rag,NIST_AI_RMF,advanced,common,low,G4,0.8,The response accurately outlines key elements of the NIST AI RMF for evaluating governance effectiveness but omits specific metrics and indicators mentioned in the ground truth.
Q049,rag,NIST_AI_RMF,intermediate,common,high,G4,0.8,The response accurately captures the essence of risk prioritization according to NIST AI RMF but omits specific details about the categorization of priorities and factors influencing prioritization.
Q050,rag,NIST_AI_RMF,advanced,common,medium,G4,0.8,"The AI response accurately addresses the integration of AI risk management into the ERM framework, covering key aspects such as alignment with existing frameworks and treating AI risks alongside other critical risks, but it lacks specific details on taxonomy alignment and reporting integration."
Q051,rag,NIST_AI_RMF,basic,common,low,G3,0.4,"The AI response contains significant omissions and does not fully address the specific transparency and documentation requirements outlined in the NIST AI RMF, leading to a mostly inaccurate assessment."
Q052,rag,NIST_AI_RMF,basic,common,low,G4,0.6,"The response includes some relevant elements for planning and scheduling ongoing monitoring and periodic review but lacks specific details on review frequencies, roles, and triggers for ad-hoc reviews as outlined in the ground truth."
Q053,rag,NIST_AI_RMF,basic,common,medium,G1,0.6,"The response identifies some relevant risks and governance aspects but lacks specific details on task definition, method, inputs, outputs, automation level, and risk classification as required by NIST AI RMF MAP 2.1."
Q054,rag,NIST_AI_RMF,intermediate,common,medium,G1,0.6,"The response includes some relevant considerations for scientific integrity and TEVV but lacks specific details and critical elements outlined in the ground truth, such as data representativeness and construct validity."
Q055,rag,NIST_AI_RMF,intermediate,lending,high,G1,0.8,"The response accurately addresses the assessment of validity and reliability for credit scoring AI and discusses the relationship between accuracy and robustness, but it omits specific metrics and detailed requirements from the NIST AI RMF."
Q056,rag,NIST_AI_RMF,advanced,lending,high,G1,0.8,"The AI response accurately identifies key challenges in establishing a human baseline as outlined in the NIST AI RMF, but it omits specific performance metrics and comparisons that are critical to the ground truth answer."
Q057,rag,NIST_AI_RMF,basic,common,low,G3,0.8,"The response accurately outlines several key practices for information sharing about AI risks and incidents, but it lacks specific details from the ground truth, such as the establishment of a central AI incident registry and the creation of a pre-deployment review checklist."
Q058,rag,NIST_AI_RMF,intermediate,common,low,G3,0.8,"The response accurately reflects the importance of information sharing as supported by NIST AI RMF principles, but it lacks specific references to the recommended forums and initiatives mentioned in the ground truth."
Q059,rag,NIST_AI_RMF,intermediate,common,high,G2,0.6,"The response includes some relevant elements regarding risk identification and assessment but lacks specific details about legal context, individual and group impact severity, and employee rights as outlined in the ground truth."
Q060,rag,NIST_AI_RMF,advanced,common,high,G2,0.8,"The response accurately addresses the categories of AI bias and provides a structured evaluation approach, but it omits specific mention of intersectional bias and feedback loop risk as outlined in the ground truth."
Q061,rag,NIST_AI_RMF,basic,common,low,G1,0.8,"The AI response accurately outlines a structured approach to documenting potential benefits of financial AI systems, but it lacks specific examples and details mentioned in the ground truth."
Q062,rag,NIST_AI_RMF,advanced,common,medium,G4,0.4,"The AI response inaccurately references MEASURE 4 instead of the correct MEASURE 2.13 and omits critical details about metric validity, completeness, and other specific evaluation requirements."
Q063,rag,NIST_AI_RMF,advanced,insurance,high,G4,0.8,"The response accurately addresses the need for further analysis and outlines the NIST AI RMF framework, but it lacks specific details on the required assessments and documentation as per the ground truth."
Q064,rag,NIST_AI_RMF,intermediate,common,medium,G4,0.8,The response accurately addresses key socio-technical considerations but omits specific societal context and customer trust aspects mentioned in the ground truth.
Q065,rag,NIST_AI_RMF,advanced,common,high,G2,0.6,The response identifies some relevant risks and considerations but lacks specific details on the NIST AI RMF requirements and does not address all key aspects of interdependency assessment outlined in the ground truth.
Q066,rag,NIST_AI_RMF,advanced,common,high,G1,0.6,"The response addresses some key elements of the NIST AI RMF but lacks specific details on performance reporting, confidence intervals, and minimum performance floors, which are critical for handling measurement uncertainty."
Q067,rag,NIST_AI_RMF,intermediate,fraud_detection,medium,G2,0.6,"The response includes some correct elements regarding risk assessment and model improvement but lacks specific mitigation options outlined in the NIST AI RMF, such as operational strategies and resource considerations."
Q068,rag,NIST_AI_RMF,basic,fraud_detection,low,G3,0.4,"The AI response provides some relevant points about communication and transparency but lacks specific details required by NIST AI RMF, such as immediate customer notification, clear appeal processes, and rapid resolution timelines."
Q069,rag,NIST_AI_RMF,intermediate,common,high,G3,0.4,"The response contains significant omissions regarding specific privacy-enhanced AI principles articulated by NIST AI RMF, failing to address key elements such as data minimization, consent alignment, and privacy impact assessments."
Q070,rag,NIST_AI_RMF,advanced,common,high,G2,0.6,"The response identifies some relevant risks associated with generative AI in the financial context but omits critical elements such as hallucination risk, regulatory compliance, and the need for mandatory human review, which are essential according to the ground truth."
Q071,rag,NIST_AI_RMF,intermediate,common,high,G3,0.6,"The response includes some relevant elements regarding accountability and transparency but lacks specific details from the NIST AI RMF, such as the required decision audit trail and model version accountability."
Q072,rag,NIST_AI_RMF,intermediate,common,medium,G4,0.8,"The response accurately captures the essence of NIST AI RMF's guidance on risk prioritization and integration with existing frameworks, but it omits specific actionable recommendations and details on resource allocation strategies."
Q073,rag,NIST_AI_RMF,intermediate,common,low,G4,0.8,"The AI response accurately addresses the importance of incentive structures and provides relevant recommendations, but it lacks some specific details and examples from the ground truth."
Q074,rag,NIST_AI_RMF,advanced,investment,high,G2,0.6,"The response includes some relevant points about systemic risks but lacks specific details on critical aspects such as regulatory compliance, kill switch requirements, and the potential for coordinated algorithmic behavior that could amplify market volatility."
Q075,rag,NIST_AI_RMF,intermediate,common,medium,G3,0.6,The response includes some relevant elements from the NIST AI RMF but lacks specific details about the required documentation standards and their adaptation for financial institutions as outlined in the ground truth.
Q076,rag,NIST_AI_RMF,advanced,lending,high,G2,0.8,"The response accurately addresses automation bias and human oversight but omits specific recommendations from the ground truth regarding measurement, cognitive audits, and interface design."
Q077,rag,NIST_AI_RMF,intermediate,common,medium,G4,0.6,"The response includes some relevant elements of the NIST AI RMF but lacks specific details about the required change management processes, such as change classification, pre-change impact assessment, and rollback plans."
Q078,rag,NIST_AI_RMF,intermediate,compliance,high,G2,0.6,"The response includes some relevant governance considerations but lacks specific details from the ground truth, such as the necessity for mandatory human review, version control, and proactive regulator notification."
Q079,rag,NIST_AI_RMF,intermediate,common,high,G4,0.6,"The response includes some relevant elements from the NIST AI RMF but lacks specific details on procurement tasks and critical requirements such as vendor risk questionnaires, model documentation, and compliance certifications."
Q080,rag,NIST_AI_RMF,advanced,lending,high,G3,0.8,The response accurately addresses key aspects of model interpretability and regulatory requirements but omits specific details on global interpretability methods and fidelity assessment.
Q081,rag,NIST_AI_RMF,advanced,common,low,G4,0.6,"The response includes some correct elements regarding assessing current maturity and planning improvements but lacks specific details on the maturity scale, prioritization of gaps, and regulatory alignment as outlined in the ground truth."
Q082,rag,NIST_AI_RMF,intermediate,lending,high,G2,0.6,"The response includes some relevant elements regarding human oversight and transparency but lacks specific details from the NIST AI RMF requirements, such as the right to appeal, the need for independent review, and the importance of tracking appeal outcomes."
Q083,rag,NIST_AI_RMF,intermediate,investment,medium,G1,0.6,"The response includes some relevant elements of risk tracking but lacks specific details and structured measures outlined in the ground truth, such as regime change detection and out-of-sample performance tracking."
Q084,rag,NIST_AI_RMF,intermediate,lending,medium,G4,0.6,"The response includes some relevant NIST AI RMF principles but lacks specific details on inclusion impact assessments, alternative data considerations, and explicit inclusion metrics as outlined in the ground truth."
Q085,rag,NIST_AI_RMF,intermediate,common,medium,G3,0.6,"The AI response includes some relevant elements for the quarterly AI risk reports but lacks several key components specified in the ground truth, such as a performance dashboard, incident summary, and strategic AI governance direction."
Q086,rag,NIST_AI_RMF,advanced,lending,high,G2,0.6,The response includes some relevant elements regarding risk assessment and governance but lacks specific details on long-term impacts and systemic risks as outlined in the ground truth.
Q087,rag,NIST_AI_RMF,advanced,common,high,G2,0.6,"The response includes some relevant steps for detecting novel AI risks but lacks specific mechanisms outlined in the ground truth, such as horizon scanning and red-teaming."
Q088,rag,NIST_AI_RMF,advanced,common,high,G4,0.8,The response accurately addresses key governance areas and regulatory requirements but lacks specific details on regulatory mapping and local governance adaptation.
Q089,rag,NIST_AI_RMF,intermediate,common,medium,G2,0.6,"The response identifies some relevant risks but lacks specific details and key elements outlined in the ground truth, such as the need for an opt-out mechanism and the specific legal risks associated with differential product offerings."
Q090,rag,NIST_AI_RMF,advanced,common,high,G2,0.6,"The response includes some correct elements regarding bias assessment and mitigation but lacks specific details on industry coordination, customer remediation, and regulatory engagement as outlined in the ground truth."
Q091,rag,NIST_AI_RMF,intermediate,common,medium,G1,0.6,The response includes some relevant elements from the NIST AI RMF but lacks specific details on customer outcome measurement and does not fully address the comprehensive metrics outlined in the ground truth.
Q092,rag,NIST_AI_RMF,intermediate,common,medium,G4,0.8,"The AI response accurately addresses the need for an ethics review component and references relevant aspects of the NIST AI RMF, but it lacks some specific details and recommendations found in the ground truth."
Q093,rag,NIST_AI_RMF,advanced,common,high,G3,0.6,"The response includes some relevant risk management practices but lacks specific details from the ground truth regarding data flow mapping, downstream AI use risk, contractual controls, customer consent verification, liability allocation, monitoring, and customer transparency."
Q094,rag,NIST_AI_RMF,intermediate,common,high,G2,0.6,"The response contains some correct elements regarding the importance of understanding risks and human oversight but lacks specific details and protections outlined in the ground truth, such as vulnerability identification and disproportionate impact assessment."
Q095,rag,NIST_AI_RMF,advanced,common,medium,G4,0.6,"The response includes some relevant elements of monitoring and risk assessment but lacks specific details from the NIST AI RMF, such as the risk-tiered monitoring intensity and the use of a heat map, which are critical for effective portfolio-level monitoring."
Q096,rag,NIST_AI_RMF,intermediate,common,medium,G4,0.8,"The AI response accurately outlines a systematic approach to compliance with the EU AI Act, but it lacks specific details on the required compliance timeline mapping and gap assessment as outlined in the ground truth."
Q097,rag,NIST_AI_RMF,advanced,common,high,G1,0.6,"The AI response includes relevant risks and considerations but lacks specific details about regulatory accountability, model uncertainty, and the critical nature of the AI system as outlined in the ground truth."
Q098,rag,NIST_AI_RMF,intermediate,common,medium,G4,0.6,"The response includes some relevant elements for responsible AI system retirement but lacks specific details and key criteria outlined in the ground truth, such as end-of-life criteria and data preservation requirements."
Q099,rag,NIST_AI_RMF,basic,common,low,G4,0.6,"The response includes some relevant elements of AI governance but lacks specific details on proportionate implementation tailored to the bank's size and complexity, as outlined in the ground truth."
Q100,rag,NIST_AI_RMF,advanced,common,medium,G4,0.8,"The AI response accurately describes the four functions of the NIST AI RMF and their mapping to the AI Review Committee's workflow, but it omits some specific details and examples provided in the ground truth."
Q101,rag,KR_AI_BASIC_ACT,basic,lending,high,G4,1.0,The AI response accurately captures the criteria for classifying the personal loan credit scoring system as 고영향 AI and correctly outlines the obligations of the AI Review Committee under the Korean AI Basic Act.
Q102,rag,KR_AI_BASIC_ACT,intermediate,common,medium,G4,0.8,The AI response accurately outlines the steps for the AI Review Committee but omits specific references to the expert committee and ministerial guidelines mentioned in the ground truth.
Q103,rag,KR_AI_BASIC_ACT,intermediate,common,high,G4,0.6,"The response includes some correct elements regarding risk management but notably omits specific details required by Article 34, such as the comprehensive list of required components for the risk management plan."
Q104,rag,KR_AI_BASIC_ACT,intermediate,lending,high,G2,0.8,"The AI response accurately addresses the need for human oversight in credit scoring AI but omits some specific requirements and examples from the ground truth, such as the independence of oversight and the need for aggregate oversight review."
Q105,rag,KR_AI_BASIC_ACT,basic,common,medium,G3,0.8,"The response accurately captures the essence of the notification requirements but omits specific details about the scope, timing, format, and the exact obligations of the AI Review Committee."
Q106,rag,KR_AI_BASIC_ACT,basic,common,medium,G3,0.8,The AI response accurately captures the key disclosure obligations under Article 31(2) and (3) but omits specific details about acceptable disclosure methods and the artistic/creative exception.
Q107,rag,KR_AI_BASIC_ACT,intermediate,lending,high,G3,0.8,The response accurately addresses the requirements for providing explanations under the AI Basic Act but omits specific details about the nature of the explanations and the need for comprehensibility to non-experts.
Q108,rag,KR_AI_BASIC_ACT,intermediate,lending,high,G2,0.8,"The AI response accurately addresses most key components required in the user protection plan but omits specific details such as the need for error correction, complaint handling, and the role of the AI Review Committee."
Q109,rag,KR_AI_BASIC_ACT,advanced,common,high,G2,0.8,The response accurately outlines the key obligations of Article 32 but lacks detail on the threshold determination for financial institutions and the potential exemption for most financial AI models.
Q110,rag,KR_AI_BASIC_ACT,basic,common,medium,G3,0.8,The AI response accurately outlines the required documentation and management processes but omits specific details about the retention period and accessibility requirements.
Q111,rag,KR_AI_BASIC_ACT,intermediate,common,high,G4,1.0,"The AI response accurately classifies the bank and fintech vendor as AI operators and correctly outlines their respective obligations under the AI Basic Act, aligning with the ground truth."
Q112,rag,KR_AI_BASIC_ACT,intermediate,common,medium,G4,0.8,The response accurately identifies the requirement for a domestic representative under Article 36 but lacks specific details about the size criteria and the responsibilities of the representative.
Q113,rag,KR_AI_BASIC_ACT,advanced,lending,high,G4,1.0,The AI response accurately addresses the governance question by correctly interpreting the relevant articles of the Korean AI Basic Act and providing a comprehensive analysis of the implications of classifying the pre-screening AI as High-Impact AI.
Q114,rag,KR_AI_BASIC_ACT,advanced,lending,medium,G4,0.8,"The AI response accurately captures the essence of Article 34(3) and the need for documentation, but it lacks detail on the substantive equivalence requirement and the potential novelty of certain obligations."
Q115,rag,KR_AI_BASIC_ACT,intermediate,insurance,high,G4,0.8,"The response accurately identifies the relevant provisions of the AI Basic Act and the need for pre-deployment review, but it omits the potential application of the residual category and comparison with the EU AI Act."
Q116,rag,KR_AI_BASIC_ACT,intermediate,insurance,high,G2,0.8,"The response accurately captures the best-effort nature of the obligation and provides a comprehensive approach for financial institutions, but it omits specific details about the market incentives created by government preference and the need to document impact assessments in the Article 34(1)(5) package."
Q117,rag,KR_AI_BASIC_ACT,intermediate,fraud_detection,medium,G3,0.4,"The response contains significant inaccuracies regarding the applicability of Article 31 and the classification of fraud detection AI as High-Impact AI, as well as misinterpretations of the transparency obligations."
Q118,rag,KR_AI_BASIC_ACT,basic,investment,low,G4,0.8,"The response accurately describes the role and influence of the National AI Strategy Committee on financial AI governance but omits some specific details from the ground truth, such as the composition of the Committee and the explicit mention of its gender diversity requirement."
Q119,rag,KR_AI_BASIC_ACT,intermediate,lending,high,G4,1.0,"The AI response accurately captures all key provisions of Article 30 of the AI Basic Act, including the voluntary nature of certification, the incentives for financial institutions, and the implications for compliance and market advantage."
